0,EN LA PARTE TEORICA SE TIENE EN CUENTA LA ASISTENCIA,*,*,OCASIONALMENTE#Comma ALTAMENTE RECOMENDABLE ASISTIR TODOS LOS DIAS.,bot.aiml
0,EN QUE CONSISTE EL EXAMEN DE EJERCICIOS,*,*,PUES EN UN EXAMEN CON UNA SERIE DE PROBLEMAS RELACIONADOS CON LOS VISTOS EN LA RELACION DE PROBLEMAS PROPORCIONADA POR EL PROFESOR DE TEORIA.,bot.aiml
0,QUE OCURRE SI NO QUIERO DEFENDER UNA PRACTICA,*,*,EN ESE CASO ESTA SUSPENSA.,bot.aiml
0,QUE DEBERÍA HACER SI NO ESTOY SEGURO DE PODER SUPERAR EL NIVEL 3 DE LA PRÁCTICA 1,*,*,HACERLO Y PROBAR SUERTE#Comma EN CUALQUIER CASO SUPONIENDO EL NIVEL DOS SUPERADO CUENTAS CON UN 8. HEMOS VENIDO A JUGAR.,bot.aiml
0,CUANTAS PRACTICAS ENTREGABLES TIENE LA ASIGNATURA,*,*,3,bot.aiml
0,YO PROGRAMO MUY BIEN EN C++, PODRIA HACER LAS PRACTICAS EN ESE LENGUAJE,*,*,NO#Comma EN CADA PRACTICA SE ESPECIFICA EL LENGUAJE A EMPLEAR.,bot.aiml
0,ODIO AIML, PODRIA HACER LAS PRACTICAS CON OTRO LENGUAJE,*,*,NO#Comma EN CADA PRACTICA SE ESPECIFICA EL LENGUAJE A EMPLEAR. EMPIEZA A TOMARLE CARINIO.,bot.aiml
0,DONDE ESTA LA OFICINA DEL PROFESOR DE PRACTICAS,*,*,SOMEWHERE OVER THE RAINBOW---------------------------------------,bot.aiml
0,DONDE ESTA EL DESPACHO DEL PROFESOR DE TEORIA,*,*,SOMEWHERE OVER THE RAINBOW---------------------------------------,bot.aiml
0,SUMO 15 PUNTOS EN LAS PRACTICAS QUE YA HE HECHO, ESO ME ASEGURA APROBAR LAS PRACTICAS,*,*,NO#Comma TENDRIAS QUE SUMAR 50 PUNTOS PARA APROBAR LAS PRACTICAS.,bot.aiml
0,SUMO 20 PUNTOS EN LAS PRACTICAS QUE YA HE HECHO, ESO ME ASEGURA APROBAR LA ASIGNATURA,*,*,NO#Comma TENDRIAS QUE SUMAR 50 PUNTOS PARA APROBAR LAS PRACTICAS.,bot.aiml
0,ME INCORPORE TARDE A LA ASIGNATURA Y NO PUDE HACER LA PRACTICA 1, PUEDO RECUPERAR ESA PRACTICA,*,*,NO PUEDES#Comma PERO TIENES OPCION DE HACER LAS SIGUIENTES PRACTICAS.,bot.aiml
0,ME INCORPORE TARDE A LA ASIGNATURA Y NO PUDE HACER LA PRACTICA 1, TENGO POSIBILIDADES DE APROBAR LA PARTE PRACTICA,*,*,SI#Comma OBTEN UNA NOTA SUPERIOR A 3 EN LA NOTA FINAL DE PRACTICAS.,bot.aiml
0,ME ENCANTAN LOS AGENTES CONVERSACIONALES Y SOY UN EXPERTO EN SU CONSTRUCCIÓN. PODRIA USAR AGENTES CONVERSACIONALES PARA QUE VAYAN EN MI LUGAR A HACER LA DEFENSA DE PRACTICAS,*,*,CLARO PERO EL SUSPENSO DE TU AGENTE CONVERSACIONAL CONTARA COMO UN SUSPENSO DEL USUARIO QUE LO EMPLEE. BUENA SUERTE.,bot.aiml
0,EN LAS SIGUIENTES PRACTICAS HAY TAMBIEN QUE PROGRAMAR,*,*,CLARO#Comma PERMITEME UN BREVE RECORDATORIO#Comma ESTAS EN EL GRADO DE INFORMATICA Y EN EL PEOR CASO EN EL DOBLE GRADO DE MATEMATICAS E INFORMATICA.,bot.aiml
0,EL NIVEL 0 ES MUY FACIL, EL RESTO DE LA PRACTICA SE COMPLICA MUCHO,*,*,VA A AUMENTADO PROGRESIVAMENTE CONSIDERANDOSE EL NIVEL 3 EL DE MAYOR DIFICULTAD.,bot.aiml
0,# JUGAR #,*,*,<think>#Newline    <!-- VARIABLES GLOBALES -->#Newline      <set name="Plista"> Alejandro Alfonso Antonio Cristina Gabriela Ivan Javier Juan Laura Luis Marco Maria Paco Pepe Sofia Sonia </set>#Newline      <set name="personaje"> #Newline        <srai>#Newline          SELECTITEM #Newline            <srai> #Newline              RANDOM#Newline              <srai>#Newline                COUNT <get name="Plista"/>#Newline              </srai>#Newline            </srai>#Newline          IN <get name="Plista"/>#Newline        </srai>#Newline      </set> #Newline    <!-- ATRIBUTOS DEL PERSONAJE ESCOGIDO-->#Newline    <set name="Ppelo">#Newline      <map name="pelo"><get name="personaje"/></map>#Newline    </set>#Newline    <set name="Pojos">#Newline      <map name="ojos"><get name="personaje"/></map>#Newline    </set>#Newline    <set name="Ppiel">#Newline      <map name="piel"><get name="personaje"/></map>#Newline    </set>#Newline    <set name="Pbarba">#Newline      <map name="barba"><get name="personaje"/></map>#Newline    </set>#Newline    <set name="Pbigote">#Newline      <map name="bigote"><get name="personaje"/></map>#Newline    </set>#Newline    <set name="Pgafas">#Newline      <map name="gafas"><get name="personaje"/></map>#Newline    </set>#Newline    <set name="Psexo">#Newline      <map name="sexo"><get name="personaje"/></map>#Newline    </set>#Newline    </think>#Newline    A jugar,bot.aiml
0,TIENE <SET>ARTICULOS</SET> * *,*,*,<think>#Newline    <set var="ALGO"><star index="2"/></set>#Newline    <set var="CARACTERISTICA"><star index="3"/></set>#Newline    </think>#Newline    <condition var="ALGO">#Newline      <li value="pelo">#Newline        <srai>#Newline          COMPARE <get var="CARACTERISTICA"/> WITH <get name="Ppelo"/> #Newline        </srai>#Newline      </li>#Newline      <li value="ojos">#Newline        <srai>#Newline          COMPARE <get var="CARACTERISTICA"/> WITH <get name="Pojos"/>#Newline        </srai>#Newline      </li>#Newline      <li value="piel">#Newline        <srai>#Newline          COMPARE <get var="CARACTERISTICA"/> WITH <get name="Ppiel"/>#Newline        </srai>#Newline      </li>#Newline    </condition>,bot.aiml
0,<SET>VERBOS</SET> *,*,*,<think>#Newline    <set var="ALGO"><star index="2"/></set>#Newline    </think>#Newline    <condition var="ALGO">#Newline      <li value="barba">#Newline        <srai>#Newline          COMPARE si WITH <get name="Pbarba"/>#Newline        </srai>#Newline      </li>#Newline      <li value="bigote">#Newline        <srai>#Newline          COMPARE si WITH <get name="Pbigote"/>#Newline        </srai>#Newline      </li>#Newline      <li value="gafas">#Newline        <srai>#Newline          COMPARE si WITH <get name="Pgafas"/>#Newline        </srai>#Newline      </li>#Newline    </condition>,bot.aiml
0,ES <SET>SEXO</SET>,*,*,<srai>#Newline      COMPARE <star/> WITH <get name="Psexo"/>#Newline    </srai>,bot.aiml
0,EL PERSONAJE ES <SET>PERSONAJES</SET>,*,*,<think>#Newline    <set var="resultado">#Newline      <srai>#Newline        COMPARE <star/> WITH <get name="personaje"/>#Newline      </srai>#Newline    </set>#Newline    </think>#Newline    <condition var="resultado">#Newline      <li value="si">#Newline        <think>#Newline        <set name="topic">unknown</set>#Newline        <set name="personaje">unknown</set>#Newline        <srai>FIN</srai>#Newline        </think>#Newline        Enhorabuena has acertado#Newline      </li>#Newline      <li value="no">#Newline        No#Comma sigue intentandolo#Newline      </li>#Newline    </condition>,bot.aiml
0,FIN,*,*,<think>#Newline    <set name="Posicion_actual">unknown</set>#Newline    <set name="lista_global">unknown</set>#Newline    <set name="candidato">unknown</set>#Newline    <set name="candidato_alternativo">unknown</set>#Newline    <set name="Ppelo">unknown</set>#Newline    <set name="Pojos">unknown</set>#Newline    <set name="Ppiel">unknown</set>#Newline    <set name="Pbarba">unknown</set>#Newline    <set name="Pbigote">unknown</set>#Newline    <set name="Pgafas">unknown</set>#Newline    <set name="Psexo">unknown</set>#Newline    </think>,bot.aiml
